t,h,dx,dy,X,Y,FPS
9.2886,20.00,0.00,0.00,0.80,0.27,81
9.2972,20.00,0.00,0.00,0.80,0.27,82
9.3145,20.00,0.00,0.00,0.80,0.27,81
9.3247,20.00,0.00,0.00,0.80,0.27,82
9.4483,20.00,0.00,0.00,0.80,0.27,81
9.4568,20.00,0.00,0.00,0.80,0.27,81
9.4660,20.00,0.00,0.00,0.80,0.27,81
9.4883,20.00,0.00,0.00,0.80,0.27,81
9.5033,20.00,0.00,0.00,0.80,0.27,81
9.5789,20.00,0.00,0.00,0.80,0.27,80
9.5871,20.00,0.00,0.00,0.80,0.27,81
9.5986,20.00,0.00,0.00,0.80,0.27,81
9.6100,20.00,0.00,0.00,0.80,0.27,81
9.6258,20.00,0.00,0.00,0.80,0.27,81
9.6385,20.00,0.00,0.00,0.80,0.27,81
9.6541,20.00,0.00,0.00,0.80,0.27,80
9.6728,20.00,0.00,0.00,0.80,0.27,80
9.6854,20.00,0.00,0.00,0.80,0.27,80
9.6930,20.00,0.00,0.00,0.80,0.27,81
9.7083,20.00,0.00,0.00,0.80,0.27,80
9.7233,20.00,0.00,0.00,0.80,0.27,80
9.7326,20.00,0.00,0.00,0.80,0.27,81
9.7530,20.00,0.00,0.00,0.80,0.27,80
9.7675,20.00,0.00,0.00,0.80,0.27,80
9.7879,20.00,0.00,0.00,0.80,0.27,80
9.7992,20.00,0.00,0.00,0.80,0.27,80
9.8515,20.00,0.00,0.00,0.80,0.27,79
9.8608,20.00,0.00,0.00,0.80,0.27,80
9.8713,20.00,0.00,0.00,0.80,0.27,80
9.8801,20.00,0.00,0.00,0.80,0.27,80
9.8925,20.00,0.00,0.00,0.80,0.27,80
9.9066,20.00,0.00,0.00,0.80,0.27,80
9.9177,20.00,0.00,0.00,0.80,0.27,80
9.9311,20.00,0.00,0.00,0.80,0.27,80
9.9422,20.00,0.00,0.00,0.80,0.27,80
9.9537,20.00,0.00,0.00,0.80,0.27,80
9.9672,20.00,0.00,0.00,0.80,0.27,80
9.9771,20.00,0.00,0.00,0.80,0.27,80
10.0014,20.00,0.00,0.00,0.80,0.27,80
10.0095,20.00,0.00,0.00,0.80,0.27,80
10.0213,20.00,0.00,0.00,0.80,0.27,80
10.0396,20.00,0.00,0.00,0.80,0.27,80
10.0515,20.00,0.00,0.00,0.80,0.27,80
10.0744,20.00,0.00,0.00,0.80,0.27,80
10.0832,20.00,0.00,0.00,0.80,0.27,80
10.0918,20.00,0.00,0.00,0.80,0.27,80
10.1008,20.00,0.00,0.00,0.80,0.27,81
10.1176,20.00,0.00,0.00,0.80,0.27,81
10.1411,20.00,0.00,0.00,0.80,0.27,80
10.1507,20.00,0.00,0.00,0.80,0.27,80
10.1601,20.00,0.00,0.00,0.80,0.27,81
10.1755,20.00,0.00,0.00,0.80,0.27,80
10.2378,20.00,0.00,0.00,0.80,0.27,80
10.2543,20.00,0.00,0.00,0.80,0.27,80
10.2651,20.00,0.00,0.00,0.80,0.27,80
10.2764,20.00,0.00,0.00,0.80,0.27,80
10.2856,20.00,0.00,0.00,0.80,0.27,80
10.2984,20.00,0.00,0.00,0.80,0.27,80
10.3121,20.00,0.00,0.00,0.80,0.27,80
10.3289,20.00,0.00,0.00,0.80,0.27,80
10.3419,20.00,0.00,0.00,0.80,0.27,80
10.3912,20.00,0.00,0.00,0.80,0.27,79
10.3999,20.00,0.00,0.00,0.80,0.27,80
10.4101,20.00,0.00,0.00,0.80,0.27,80
10.4227,20.00,0.00,0.00,0.80,0.27,80
10.4436,20.00,0.00,0.00,0.80,0.27,79
10.4575,20.00,0.00,0.00,0.80,0.27,79
10.4662,20.00,0.00,0.00,0.80,0.27,80
10.4844,20.00,0.00,0.00,0.80,0.27,79
10.4990,20.00,0.00,0.00,0.80,0.27,79
10.5095,20.00,0.00,0.00,0.80,0.27,79
10.5229,20.00,0.00,0.00,0.80,0.27,79
10.5387,20.00,0.00,0.00,0.80,0.27,79
10.5558,20.00,0.00,0.00,0.80,0.27,79
10.6433,20.00,0.00,0.00,0.80,0.27,78
10.6517,20.00,0.00,0.00,0.80,0.27,79
10.6644,20.00,0.00,0.00,0.80,0.27,79
10.6852,20.00,0.00,0.00,0.80,0.27,78
10.6956,20.00,0.00,0.00,0.80,0.27,79
10.7116,20.00,0.00,0.00,0.80,0.27,78
10.7219,20.00,0.00,0.00,0.80,0.27,79
10.7506,20.00,0.00,0.00,0.80,0.27,78
10.7636,20.00,0.00,0.00,0.80,0.27,78
10.7803,20.00,0.00,0.00,0.80,0.27,78
10.7884,20.00,0.00,0.00,0.80,0.27,78
10.7984,20.00,0.00,0.00,0.80,0.27,79
10.8094,20.00,0.00,0.00,0.80,0.27,79
10.8219,20.00,0.00,0.00,0.80,0.27,79
10.8300,20.00,0.00,0.00,0.80,0.27,79
10.8490,20.00,0.00,0.00,0.80,0.27,79
10.8652,20.00,0.00,0.00,0.80,0.27,79
10.8813,20.00,0.00,0.00,0.80,0.27,79
10.8909,20.00,0.00,0.00,0.80,0.27,79
10.9157,20.00,0.00,0.00,0.80,0.27,78
10.9239,20.00,0.00,0.00,0.80,0.27,79
11.0067,20.00,0.00,0.00,0.80,0.27,78
11.0149,20.00,0.00,0.00,0.80,0.27,79
11.0313,20.00,0.00,0.00,0.80,0.27,78
11.0413,20.00,0.00,0.00,0.80,0.27,79
11.0505,20.00,0.00,0.00,0.80,0.27,79
11.0587,20.00,0.00,0.00,0.80,0.27,79
11.0671,20.00,0.00,0.00,0.80,0.27,80
11.0764,20.00,0.00,0.00,0.80,0.27,80
11.0913,20.00,0.00,0.00,0.80,0.27,80
11.1093,20.00,0.00,0.00,0.80,0.27,80
11.1173,20.00,0.00,0.00,0.80,0.27,80
11.1260,20.00,0.00,0.00,0.80,0.27,80
11.1413,20.00,0.00,0.00,0.80,0.27,80
11.1549,20.00,0.00,0.00,0.80,0.27,80
11.1659,20.00,0.00,0.00,0.80,0.27,80
11.1745,20.00,0.00,0.00,0.80,0.27,81
11.1920,20.00,0.00,0.00,0.80,0.27,80
11.2033,20.00,0.00,0.00,0.80,0.27,80
11.2183,20.00,0.00,0.00,0.80,0.27,80
11.2313,20.00,0.00,0.00,0.80,0.27,80
11.2535,20.00,0.00,0.00,0.80,0.27,80
11.2628,20.00,0.00,0.00,0.80,0.27,80
11.2758,20.00,0.00,0.00,0.80,0.27,80
11.2962,20.00,0.00,0.00,0.80,0.27,80
11.3103,20.00,0.00,0.00,0.80,0.27,80
11.3235,20.00,0.00,0.00,0.80,0.27,80
11.3412,20.00,0.00,0.00,0.80,0.27,79
11.3530,20.00,0.00,0.00,0.80,0.27,80
11.3714,20.00,0.00,0.00,0.80,0.27,79
11.3858,20.00,0.00,0.00,0.80,0.27,79
11.4045,20.00,0.00,0.00,0.80,0.27,79
11.4200,20.00,0.00,0.00,0.80,0.27,79
11.4402,20.00,0.00,0.00,0.80,0.27,78
11.4586,20.00,0.00,0.00,0.80,0.27,78
11.4666,20.00,0.00,0.00,0.80,0.27,79
11.4761,20.00,0.00,0.00,0.80,0.27,79
11.4888,20.00,0.00,0.00,0.80,0.27,79
11.5060,20.00,0.00,0.00,0.80,0.27,79
11.5229,20.00,0.00,0.00,0.80,0.27,79
11.5315,20.00,0.00,0.00,0.80,0.27,79
11.5390,20.00,0.00,0.00,0.80,0.27,79
11.5500,20.00,0.00,0.00,0.80,0.27,80
11.5671,20.00,0.00,0.00,0.80,0.27,79
11.5757,20.00,0.00,0.00,0.80,0.27,80
11.5861,20.00,0.00,0.00,0.80,0.27,80
11.5985,20.00,0.00,0.00,0.80,0.27,80
11.6185,20.00,0.00,0.00,0.80,0.27,80
11.6298,20.00,0.00,0.00,0.80,0.27,80
11.6421,20.00,0.00,0.00,0.80,0.27,80
11.6512,20.00,0.00,0.00,0.80,0.27,80
11.6621,20.00,0.00,0.00,0.80,0.27,80
11.6773,20.00,0.00,0.00,0.80,0.27,80
11.6929,20.00,0.00,0.00,0.80,0.27,80
11.7019,20.00,0.00,0.00,0.80,0.27,80
11.7116,20.00,0.00,0.00,0.80,0.27,80
11.7204,20.00,0.00,0.00,0.80,0.27,81
11.7292,20.00,0.00,0.00,0.80,0.27,81
11.7446,20.00,0.00,0.00,0.80,0.27,81
11.7619,20.00,0.00,0.00,0.80,0.27,81
11.7748,20.00,0.00,0.00,0.80,0.27,80
11.7849,20.00,0.00,0.00,0.80,0.27,81
11.8048,20.00,0.00,0.00,0.80,0.27,80
11.8207,20.00,0.00,0.00,0.80,0.27,80
11.8292,20.00,0.00,0.00,0.80,0.27,81
11.8417,20.00,0.00,0.00,0.80,0.27,81
11.8524,20.00,0.00,0.00,0.80,0.27,81
11.8689,20.00,0.00,0.00,0.80,0.27,80
11.8866,20.00,0.00,0.00,0.80,0.27,80
11.9065,20.00,0.00,0.00,0.80,0.27,80
11.9182,20.00,0.00,0.00,0.80,0.27,80
11.9316,20.00,0.00,0.00,0.80,0.27,80
11.9438,20.00,0.00,0.00,0.80,0.27,80
11.9520,20.00,0.00,0.00,0.80,0.27,80
12.0797,20.00,0.00,0.00,0.80,0.27,80
12.0882,20.00,0.00,0.00,0.80,0.27,80
12.0983,20.00,0.00,0.00,0.80,0.27,80
12.1224,20.00,0.00,0.00,0.80,0.27,80
12.1324,20.00,0.00,0.00,0.80,0.27,80
12.1519,20.00,0.00,0.00,0.80,0.27,80
12.1618,20.00,0.00,0.00,0.80,0.27,80
12.1793,20.00,0.00,0.00,0.80,0.27,80
12.1918,20.00,0.00,0.00,0.80,0.27,80
12.2035,20.00,0.00,0.00,0.80,0.27,80
12.2196,20.00,0.00,0.00,0.80,0.27,80
12.2372,20.00,0.00,0.00,0.80,0.27,79
12.2581,20.00,0.00,0.00,0.80,0.27,79
12.2708,20.00,0.00,0.00,0.80,0.27,79
12.2905,20.00,0.00,0.00,0.80,0.27,79
12.3889,20.00,0.00,0.00,0.80,0.27,78
12.3971,20.00,0.00,0.00,0.80,0.27,78
12.4071,20.00,0.00,0.00,0.80,0.27,79
12.4191,20.00,0.00,0.00,0.80,0.27,79
12.4292,20.00,0.00,0.00,0.80,0.27,79
12.4396,20.00,0.00,0.00,0.80,0.27,79
12.4569,20.00,0.00,0.00,0.80,0.27,79
12.5520,20.00,0.00,0.00,0.80,0.27,78
12.5604,20.00,0.00,0.00,0.80,0.27,79
12.5715,20.00,0.00,0.00,0.80,0.27,79
12.5930,20.00,0.00,0.00,0.80,0.27,78
12.6097,20.00,0.00,0.00,0.80,0.27,78
12.6200,20.00,0.00,0.00,0.80,0.27,78
12.6384,20.00,0.00,0.00,0.80,0.27,78
12.6542,20.00,0.00,0.00,0.80,0.27,78
12.6641,20.00,0.00,0.00,0.80,0.27,78
12.6833,20.00,0.00,0.00,0.80,0.27,78
12.6938,20.00,0.00,0.00,0.80,0.27,78
12.7113,20.00,0.00,0.00,0.80,0.27,78
12.7281,20.00,0.00,0.00,0.80,0.27,78
12.7441,20.00,0.00,0.00,0.80,0.27,78
12.7560,20.00,0.00,0.00,0.80,0.27,78
12.7696,20.00,0.00,0.00,0.80,0.27,78
12.7890,20.00,0.00,0.00,0.80,0.27,77
12.8069,20.00,0.00,0.00,0.80,0.27,77
12.8273,20.00,0.00,0.00,0.80,0.27,77
12.8376,20.00,0.00,0.00,0.80,0.27,77
12.8542,20.00,0.00,0.00,0.80,0.27,77
12.8714,20.00,0.00,0.00,0.80,0.27,77
12.8851,20.00,0.00,0.00,0.80,0.27,77
12.9089,20.00,0.00,0.00,0.80,0.27,76
12.9200,20.00,0.00,0.00,0.80,0.27,76
12.9442,20.00,0.00,0.00,0.80,0.27,76
12.9531,20.00,0.00,0.00,0.80,0.27,76
12.9685,20.00,0.00,0.00,0.80,0.27,76
12.9833,20.00,0.00,0.00,0.80,0.27,76
13.0000,20.00,0.00,0.00,0.80,0.27,76
13.0127,20.00,0.00,0.00,0.80,0.27,76
13.0218,20.00,0.00,0.00,0.80,0.27,76
13.0360,20.00,0.00,0.00,0.80,0.27,76
13.0530,20.00,0.00,0.00,0.80,0.27,76
13.0617,20.00,0.00,0.00,0.80,0.27,76
13.0760,20.00,0.00,0.00,0.80,0.27,76
13.0913,20.00,0.00,0.00,0.80,0.27,76
13.1001,20.00,0.00,0.00,0.80,0.27,77
13.2073,20.00,0.00,0.00,0.80,0.27,76
13.2150,20.00,0.00,0.00,0.80,0.27,77
13.2842,20.00,0.00,0.00,0.80,0.27,76
13.2934,20.00,0.00,0.00,0.80,0.27,76
13.3037,20.00,0.00,0.00,0.80,0.27,76
13.3197,20.00,0.00,0.00,0.80,0.27,76
13.3368,20.00,0.00,0.00,0.80,0.27,76
13.3611,20.00,0.00,0.00,0.80,0.27,76
13.3831,20.00,0.00,0.00,0.80,0.27,75
13.3936,20.00,0.00,0.00,0.80,0.27,76
13.4066,20.00,0.00,0.00,0.80,0.27,76
13.4267,20.00,0.00,0.00,0.80,0.27,75
13.4373,20.00,0.00,0.00,0.80,0.27,76
13.4662,20.00,0.00,0.00,0.80,0.27,75
13.4776,20.00,0.00,0.00,0.80,0.27,75
13.4953,20.00,0.00,0.00,0.80,0.27,75
13.5109,20.00,0.00,0.00,0.80,0.27,75
13.5273,20.00,0.00,0.00,0.80,0.27,75
13.5362,20.00,0.00,0.00,0.80,0.27,75
13.5539,20.00,0.00,0.00,0.80,0.27,75
13.5702,20.00,0.00,0.00,0.80,0.27,75
13.5780,20.00,0.00,0.00,0.80,0.27,75
13.5929,20.00,0.00,0.00,0.80,0.27,75
13.6009,20.00,0.00,0.00,0.80,0.27,76
13.6079,20.00,0.00,0.00,0.80,0.27,76
13.6166,20.00,0.00,0.00,0.80,0.27,77
13.6309,20.00,0.00,0.00,0.80,0.27,77
13.6419,20.00,0.00,0.00,0.80,0.27,77
13.6567,20.00,0.00,0.00,0.80,0.27,77
13.6686,20.00,0.00,0.00,0.80,0.27,77
13.6817,20.00,0.00,0.00,0.80,0.27,77
13.6983,20.00,0.00,0.00,0.80,0.27,77
13.7133,20.00,0.00,0.00,0.80,0.27,77
13.7277,20.00,0.00,0.00,0.80,0.27,76
13.7384,20.00,0.00,0.00,0.80,0.27,77
13.7510,20.00,0.00,0.00,0.80,0.27,77
13.7625,20.00,0.00,0.00,0.80,0.27,77
13.7744,20.00,0.00,0.00,0.80,0.27,77
13.7854,20.00,0.00,0.00,0.80,0.27,77
13.7977,20.00,0.00,0.00,0.80,0.27,77
13.8085,20.00,0.00,0.00,0.80,0.27,77
13.8238,20.00,0.00,0.00,0.80,0.27,77
13.8408,20.00,0.00,0.00,0.80,0.27,77
13.8497,20.00,0.00,0.00,0.80,0.27,77
13.8613,20.00,0.00,0.00,0.80,0.27,77
13.9202,20.00,0.00,0.00,0.80,0.27,77
13.9287,20.00,0.00,0.00,0.80,0.27,77
13.9463,20.00,0.00,0.00,0.80,0.27,77
13.9559,20.00,0.00,0.00,0.80,0.27,77
13.9714,20.00,0.00,0.00,0.80,0.27,77
13.9860,20.00,0.00,0.00,0.80,0.27,77
14.0060,20.00,0.00,0.00,0.80,0.27,77
14.0169,20.00,0.00,0.00,0.80,0.27,77
14.0268,20.00,0.00,0.00,0.80,0.27,77
14.0395,20.00,0.00,0.00,0.80,0.27,77
14.0578,20.00,0.00,0.00,0.80,0.27,77
14.0735,20.00,0.00,0.00,0.80,0.27,77
14.0873,20.00,0.00,0.00,0.80,0.27,77
14.0953,20.00,0.00,0.00,0.80,0.27,77
14.1057,20.00,0.00,0.00,0.80,0.27,77
14.1236,20.00,0.00,0.00,0.80,0.27,77
14.1330,20.00,0.00,0.00,0.80,0.27,77
14.1490,20.00,0.00,0.00,0.80,0.27,77
14.1669,20.00,0.00,0.00,0.80,0.27,77
14.1747,20.00,0.00,0.00,0.80,0.27,77
14.1832,20.00,0.00,0.00,0.80,0.27,78
14.1921,20.00,0.00,0.00,0.80,0.27,78
14.3123,20.00,0.00,0.00,0.80,0.27,78
14.3207,20.00,0.00,0.00,0.80,0.27,78
14.3395,20.00,0.00,0.00,0.80,0.27,78
14.3585,20.00,0.00,0.00,0.80,0.27,77
14.3687,20.00,0.00,0.00,0.80,0.27,78
14.3770,20.00,0.00,0.00,0.80,0.27,78
14.3884,20.00,0.00,0.00,0.80,0.27,78
14.3986,20.00,0.00,0.00,0.80,0.27,78
14.4182,20.00,0.00,0.00,0.80,0.27,78
14.4256,20.00,0.00,0.00,0.80,0.27,79
14.4338,20.00,0.00,0.00,0.80,0.27,79
14.4430,20.00,0.00,0.00,0.80,0.27,79
14.4534,20.00,0.00,0.00,0.80,0.27,80
14.4680,20.00,0.00,0.00,0.80,0.27,79
14.4766,20.00,0.00,0.00,0.80,0.27,80
14.4943,20.00,0.00,0.00,0.80,0.27,80
14.5088,20.00,0.00,0.00,0.80,0.27,79
14.5258,20.00,0.00,0.00,0.80,0.27,79
14.5348,20.00,0.00,0.00,0.80,0.27,80
14.5515,20.00,0.00,0.00,0.80,0.27,79
14.5589,20.00,0.00,0.00,0.80,0.27,80
14.5709,20.00,0.00,0.00,0.80,0.27,80
14.5895,20.00,0.00,0.00,0.80,0.27,80
14.5989,20.00,0.00,0.00,0.80,0.27,80
14.6114,20.00,0.00,0.00,0.80,0.27,80
14.6202,20.00,0.00,0.00,0.80,0.27,80
14.6338,20.00,0.00,0.00,0.80,0.27,80
14.6937,20.00,0.00,0.00,0.80,0.27,80
14.7025,20.00,0.00,0.00,0.80,0.27,80
14.7125,20.00,0.00,0.00,0.80,0.27,80
14.7229,20.00,0.00,0.00,0.80,0.27,80
14.7347,20.00,0.00,0.00,0.80,0.27,80
14.7434,20.00,0.00,0.00,0.80,0.27,81
14.7589,20.00,0.00,0.00,0.80,0.27,80
14.7701,20.00,0.00,0.00,0.80,0.27,80
14.7786,20.00,0.00,0.00,0.80,0.27,81
14.7912,20.00,0.00,0.00,0.80,0.27,81
14.8025,20.00,0.00,0.00,0.80,0.27,81
14.8183,20.00,0.00,0.00,0.80,0.27,81
14.8353,20.00,0.00,0.00,0.80,0.27,81
14.8483,20.00,0.00,0.00,0.80,0.27,80
14.8577,20.00,0.00,0.00,0.80,0.27,81
14.8681,20.00,0.00,0.00,0.80,0.27,81
14.8781,20.00,0.00,0.00,0.80,0.27,81
14.8927,20.00,0.00,0.00,0.80,0.27,81
14.9021,20.00,0.00,0.00,0.80,0.27,81
14.9120,20.00,0.00,0.00,0.80,0.27,81
14.9234,20.00,0.00,0.00,0.80,0.27,81
14.9356,20.00,0.00,0.00,0.80,0.27,81
14.9454,20.00,0.00,0.00,0.80,0.27,82
14.9573,20.00,0.00,0.00,0.80,0.27,82
14.9680,20.00,0.00,0.00,0.80,0.27,82
14.9771,20.00,0.00,0.00,0.80,0.27,82
14.9988,20.00,0.00,0.00,0.80,0.27,82
15.0144,20.00,0.00,0.00,0.80,0.27,82
15.0234,20.00,0.00,0.00,0.80,0.27,82
15.0651,20.00,0.00,0.00,0.80,0.27,81
15.0740,20.00,0.00,0.00,0.80,0.27,82
15.0972,20.00,0.00,0.00,0.80,0.27,81
15.1066,20.00,0.00,0.00,0.80,0.27,81
15.1180,20.00,0.00,0.00,0.80,0.27,81
15.1287,20.00,0.00,0.00,0.80,0.27,82
15.1378,20.00,0.00,0.00,0.80,0.27,82
15.1588,20.00,0.00,0.00,0.80,0.27,81
15.1682,20.00,0.00,0.00,0.80,0.27,82
15.1791,20.00,0.00,0.00,0.80,0.27,82
15.2000,20.00,0.00,0.00,0.80,0.27,81
15.2411,20.00,0.00,0.00,0.80,0.27,81
15.2568,20.00,0.00,0.00,0.80,0.27,81
15.2679,20.00,0.00,0.00,0.80,0.27,81
15.2774,20.00,0.00,0.00,0.80,0.27,81
15.2927,20.00,0.00,0.00,0.80,0.27,81
15.3078,20.00,0.00,0.00,0.80,0.27,81
15.3253,20.00,0.00,0.00,0.80,0.27,80
15.3327,20.00,0.00,0.00,0.80,0.27,81
15.3420,20.00,0.00,0.00,0.80,0.27,81
15.3528,20.00,0.00,0.00,0.80,0.27,81
15.3671,20.00,0.00,0.00,0.80,0.27,81
15.3752,20.00,0.00,0.00,0.80,0.27,82
15.3857,20.00,0.00,0.00,0.80,0.27,82
15.3957,20.00,0.00,0.00,0.80,0.27,82
15.4080,20.00,0.00,0.00,0.80,0.27,82
15.4260,20.00,0.00,0.00,0.80,0.27,82
15.4430,20.00,0.00,0.00,0.80,0.27,81
15.4536,20.00,0.00,0.00,0.80,0.27,82
15.4632,20.00,0.00,0.00,0.80,0.27,82
15.4729,20.00,0.00,0.00,0.80,0.27,82
15.4831,20.00,0.00,0.00,0.80,0.27,82
15.4907,20.00,0.00,0.00,0.80,0.27,83
15.5031,20.00,0.00,0.00,0.80,0.27,83
15.5135,20.00,0.00,0.00,0.80,0.27,83
15.5246,20.00,0.00,0.00,0.80,0.27,83
15.5331,20.00,0.00,0.00,0.80,0.27,83
15.5462,20.00,0.00,0.00,0.80,0.27,83
15.5606,20.00,0.00,0.00,0.80,0.27,83
15.5692,20.00,0.00,0.00,0.80,0.27,83
15.5791,20.00,0.00,0.00,0.80,0.27,83
15.5914,20.00,0.00,0.00,0.80,0.27,83
15.6029,20.00,0.00,0.00,0.80,0.27,83
15.6123,20.00,0.00,0.00,0.80,0.27,84
15.6220,20.00,0.00,0.00,0.80,0.27,84
15.6323,20.00,0.00,0.00,0.80,0.27,84
15.6422,20.00,0.00,0.00,0.80,0.27,84
15.6596,20.00,0.00,0.00,0.80,0.27,84
15.6751,20.00,0.00,0.00,0.80,0.27,84
15.6921,20.00,0.00,0.00,0.80,0.27,83
15.7004,20.00,0.00,0.00,0.80,0.27,84
15.7094,20.00,0.00,0.00,0.80,0.27,84
15.7229,20.00,0.00,0.00,0.80,0.27,84
15.7346,20.00,0.00,0.00,0.80,0.27,84
15.7467,20.00,0.00,0.00,0.80,0.27,84
15.7557,20.00,0.00,0.00,0.80,0.27,84
15.7655,20.00,0.00,0.00,0.80,0.27,84
15.7812,20.00,0.00,0.00,0.80,0.27,84
15.7910,20.00,0.00,0.00,0.80,0.27,84
15.7991,20.00,0.00,0.00,0.80,0.27,85
15.8087,20.00,0.00,0.00,0.80,0.27,85
15.8206,20.00,0.00,0.00,0.80,0.27,85
15.8326,20.00,0.00,0.00,0.80,0.27,85
15.8417,20.00,0.00,0.00,0.80,0.27,85
15.8517,20.00,0.00,0.00,0.80,0.27,85
15.8672,20.00,0.00,0.00,0.80,0.27,85
15.8762,20.00,0.00,0.00,0.80,0.27,85
15.8935,20.00,0.00,0.00,0.80,0.27,85
15.9083,20.00,0.00,0.00,0.80,0.27,85
15.9192,20.00,0.00,0.00,0.80,0.27,85
15.9681,20.00,0.00,0.00,0.80,0.27,84
15.9777,20.00,0.00,0.00,0.80,0.27,84
15.9990,20.00,0.00,0.00,0.80,0.27,84
16.0113,20.00,0.00,0.00,0.80,0.27,84
16.0279,20.00,0.00,0.00,0.80,0.27,84
16.0362,20.00,0.00,0.00,0.80,0.27,84
16.0457,20.00,0.00,0.00,0.80,0.27,84
16.0623,20.00,0.00,0.00,0.80,0.27,84
16.0737,20.00,0.00,0.00,0.80,0.27,84
16.0847,20.00,0.00,0.00,0.80,0.27,84
16.0962,20.00,0.00,0.00,0.80,0.27,84
16.1055,20.00,0.00,0.00,0.80,0.27,84
16.1153,20.00,0.00,0.00,0.80,0.27,85
16.1300,20.00,0.00,0.00,0.80,0.27,84
16.1415,20.00,0.00,0.00,0.80,0.27,85
16.1505,20.00,0.00,0.00,0.80,0.27,85
16.1643,20.00,0.00,0.00,0.80,0.27,85
16.1744,20.00,0.00,0.00,0.80,0.27,85
16.1833,20.00,0.00,0.00,0.80,0.27,85
16.1946,20.00,0.00,0.00,0.80,0.27,85
16.2160,20.00,0.00,0.00,0.80,0.27,85
16.2257,20.00,0.00,0.00,0.80,0.27,85
16.2372,20.00,0.00,0.00,0.80,0.27,85
16.2536,20.00,0.00,0.00,0.80,0.27,85
16.2711,20.00,0.00,0.00,0.80,0.27,84
16.2826,20.00,0.00,0.00,0.80,0.27,84
16.2912,20.00,0.00,0.00,0.80,0.27,85
16.3048,20.00,0.00,0.00,0.80,0.27,85
16.3172,20.00,0.00,0.00,0.80,0.27,85
16.3264,20.00,0.00,0.00,0.80,0.27,85
16.3451,20.00,0.00,0.00,0.80,0.27,84
16.3525,20.00,0.00,0.00,0.80,0.27,85
16.3613,20.00,0.00,0.00,0.80,0.27,85
16.3715,20.00,0.00,0.00,0.80,0.27,85
16.3925,20.00,0.00,0.00,0.80,0.27,85
16.4015,20.00,0.00,0.00,0.80,0.27,85
16.4114,20.00,0.00,0.00,0.80,0.27,85
16.4219,20.00,0.00,0.00,0.80,0.27,85
16.4351,20.00,0.00,0.00,0.80,0.27,85
16.4492,20.00,0.00,0.00,0.80,0.27,85
16.4657,20.00,0.00,0.00,0.80,0.27,85
16.4760,20.00,0.00,0.00,0.80,0.27,85
16.4858,20.00,0.00,0.00,0.80,0.27,85
16.4952,20.00,0.00,0.00,0.80,0.27,85
16.5088,20.00,0.00,0.00,0.80,0.27,85
16.5176,20.00,0.00,0.00,0.80,0.27,86
16.5357,20.00,0.00,0.00,0.80,0.27,85
16.5432,20.00,0.00,0.00,0.80,0.27,86
16.5505,20.00,0.00,0.00,0.80,0.27,86
