t,h,dx,dy,X,Y,FPS
23.6818,20.00,0.00,-0.07,-0.10,-13.91,88
23.7031,20.00,0.00,-0.08,-0.10,-13.99,88
23.7170,20.00,0.00,-0.05,-0.10,-14.04,88
23.7271,20.00,0.00,-0.08,-0.10,-14.12,88
23.7364,20.00,0.00,-0.05,-0.10,-14.17,88
23.7451,20.00,0.00,-0.05,-0.10,-14.22,88
23.7612,20.00,0.00,-0.09,-0.10,-14.30,88
23.7717,20.00,0.00,-0.05,-0.10,-14.35,88
23.7887,20.00,0.00,-0.08,-0.10,-14.43,88
23.7979,20.00,0.00,-0.04,-0.10,-14.47,88
23.8092,20.00,0.00,-0.04,-0.10,-14.51,88
23.8183,20.00,0.00,-0.07,-0.10,-14.58,88
23.8310,20.00,0.00,-0.04,-0.10,-14.62,88
23.8427,20.00,0.00,-0.05,-0.10,-14.67,88
23.8557,20.00,-0.01,-0.06,-0.11,-14.73,88
23.8643,20.00,0.00,-0.05,-0.11,-14.79,88
23.8753,20.00,0.00,-0.04,-0.11,-14.83,88
23.8853,20.00,0.00,-0.08,-0.11,-14.91,88
23.8988,20.00,0.00,-0.04,-0.11,-14.96,88
23.9124,20.00,0.00,-0.04,-0.11,-15.00,88
23.9217,20.00,-0.01,-0.09,-0.12,-15.08,88
23.9398,20.00,-0.01,-0.09,-0.13,-15.18,88
23.9511,20.00,0.00,-0.06,-0.13,-15.23,88
23.9667,20.00,0.00,-0.09,-0.13,-15.32,88
23.9838,20.00,-0.00,-0.10,-0.13,-15.42,87
23.9922,20.00,0.01,-0.09,-0.13,-15.51,88
24.0084,20.00,-0.01,-0.11,-0.14,-15.61,87
24.0222,20.00,0.00,-0.07,-0.14,-15.69,87
24.0327,20.00,-0.01,-0.10,-0.16,-15.79,87
24.0420,20.00,0.00,-0.05,-0.16,-15.84,87
24.0528,20.00,0.00,-0.07,-0.16,-15.91,87
24.0736,20.00,0.00,-0.11,-0.16,-16.02,87
24.0917,20.00,0.00,-0.15,-0.16,-16.17,87
24.1125,20.00,-0.01,-0.11,-0.17,-16.27,86
24.1223,20.00,-0.01,-0.09,-0.18,-16.36,87
24.1335,20.00,0.00,-0.06,-0.18,-16.42,87
24.1501,20.00,0.00,-0.07,-0.18,-16.49,86
24.1592,20.00,0.00,-0.07,-0.18,-16.56,86
24.1694,20.00,0.00,-0.05,-0.18,-16.61,87
24.1850,20.00,0.00,-0.07,-0.18,-16.68,86
24.1959,20.00,-0.01,-0.04,-0.19,-16.72,86
24.2064,20.00,0.01,-0.03,-0.18,-16.75,87
24.2157,20.00,-0.01,-0.03,-0.19,-16.78,87
24.2253,20.00,0.01,-0.03,-0.19,-16.81,87
24.2340,20.00,-0.01,-0.03,-0.19,-16.84,87
24.2439,20.00,0.00,-0.04,-0.19,-16.89,87
24.2553,20.00,0.00,-0.02,-0.19,-16.91,87
24.2679,20.00,0.01,-0.02,-0.18,-16.93,87
24.2753,20.00,-0.01,-0.03,-0.19,-16.96,88
24.2887,20.00,0.00,-0.02,-0.19,-16.98,88
24.2972,20.00,0.00,-0.01,-0.19,-16.99,88
24.3060,20.00,0.00,0.00,-0.19,-16.99,88
24.3168,20.00,0.00,0.00,-0.19,-16.99,88
24.3266,20.00,0.00,0.00,-0.19,-16.99,88
24.3351,20.00,0.00,-0.00,-0.19,-16.99,89
24.3498,20.00,0.00,0.00,-0.19,-16.99,88
24.3592,20.00,0.00,0.00,-0.19,-16.99,89
24.3694,20.00,0.00,0.00,-0.19,-16.99,89
24.3840,20.00,0.00,0.00,-0.19,-16.99,88
24.3938,20.00,0.00,0.00,-0.19,-16.99,89
24.4052,20.00,0.00,0.00,-0.19,-16.99,89
24.4157,20.00,0.00,0.00,-0.19,-16.99,89
24.5095,20.00,0.00,0.00,-0.19,-16.99,88
24.5175,20.00,0.00,0.00,-0.19,-16.99,88
24.5272,20.00,0.00,0.00,-0.19,-16.99,88
24.5366,20.00,0.00,0.00,-0.19,-16.99,88
24.5468,20.00,0.00,0.00,-0.19,-16.99,89
24.5573,20.00,0.00,0.00,-0.19,-16.99,89
24.5696,20.00,0.00,0.00,-0.19,-16.99,89
24.5806,20.00,0.00,0.00,-0.19,-16.99,89
24.5954,20.00,0.00,0.00,-0.19,-16.99,88
24.6072,20.00,0.00,0.00,-0.19,-16.99,88
24.6166,20.00,0.00,0.00,-0.19,-16.99,88
24.6313,20.00,0.00,0.00,-0.19,-16.99,88
24.6404,20.00,0.00,0.00,-0.19,-16.99,88
24.6497,20.00,0.00,0.00,-0.19,-16.99,89
24.6607,20.00,0.00,0.00,-0.19,-16.99,89
24.6707,20.00,0.00,0.00,-0.19,-16.99,89
24.6816,20.00,0.00,0.00,-0.19,-16.99,89
24.6921,20.00,0.00,0.00,-0.19,-16.99,89
24.7001,20.00,0.00,0.00,-0.19,-16.99,89
24.7094,20.00,0.00,0.00,-0.19,-16.99,89
24.7216,20.00,0.00,0.00,-0.19,-16.99,89
24.7293,20.00,0.00,0.00,-0.19,-16.99,90
24.7397,20.00,0.00,0.00,-0.19,-16.99,90
24.7509,20.00,0.00,0.00,-0.19,-16.99,90
24.7597,20.00,0.00,0.00,-0.19,-16.99,90
24.7684,20.00,0.00,0.00,-0.19,-16.99,90
24.7801,20.00,0.00,0.00,-0.19,-16.99,90
24.8031,20.00,0.00,0.00,-0.19,-16.99,90
24.8146,20.00,0.00,0.00,-0.19,-16.99,90
24.8359,20.00,0.00,0.00,-0.19,-16.99,89
24.8446,20.00,0.00,0.00,-0.19,-16.99,90
24.8563,20.00,0.00,0.00,-0.19,-16.99,89
24.8717,20.00,0.00,0.00,-0.19,-16.99,89
24.8800,20.00,0.00,0.00,-0.19,-16.99,90
24.8919,20.00,0.00,0.00,-0.19,-16.99,89
24.9003,20.00,0.00,0.00,-0.19,-16.99,90
24.9080,20.00,0.00,0.00,-0.19,-16.99,90
24.9178,20.00,0.00,0.00,-0.19,-16.99,90
24.9278,20.00,0.00,0.00,-0.19,-16.99,90
24.9368,20.00,0.00,0.00,-0.19,-16.99,91
24.9469,20.00,0.00,0.00,-0.19,-16.99,91
24.9598,20.00,0.00,0.00,-0.19,-16.99,91
24.9674,20.00,0.00,0.00,-0.19,-16.99,91
24.9767,20.00,0.00,0.00,-0.19,-16.99,91
24.9879,20.00,0.00,0.00,-0.19,-16.99,91
25.0057,20.00,0.00,0.00,-0.19,-16.99,91
25.0151,20.00,0.00,0.00,-0.19,-16.99,91
25.0265,20.00,0.00,0.00,-0.19,-16.99,91
25.0344,20.00,0.00,0.00,-0.19,-16.99,91
25.0420,20.00,0.00,0.00,-0.19,-16.99,92
25.0511,20.00,0.00,0.00,-0.19,-16.99,92
25.0662,20.00,0.00,0.00,-0.19,-16.99,92
25.0823,20.00,0.00,0.00,-0.19,-16.99,91
25.0920,20.00,0.00,0.00,-0.19,-16.99,91
25.1087,20.00,0.00,0.00,-0.19,-16.99,91
25.1176,20.00,0.00,0.00,-0.19,-16.99,91
25.1291,20.00,0.00,0.00,-0.19,-16.99,91
25.1381,20.00,0.00,0.00,-0.19,-16.99,91
25.1477,20.00,0.00,0.00,-0.19,-16.99,91
25.1583,20.00,0.00,0.00,-0.19,-16.99,92
25.1683,20.00,0.00,0.00,-0.19,-16.99,92
25.1777,20.00,0.00,0.00,-0.19,-16.99,92
25.1870,20.00,0.00,0.00,-0.19,-16.99,92
25.1967,20.00,0.00,0.00,-0.19,-16.99,92
25.2097,20.00,0.00,0.00,-0.19,-16.99,92
25.2188,20.00,0.00,0.00,-0.19,-16.99,92
25.2303,20.00,0.00,0.00,-0.19,-16.99,92
25.2406,20.00,0.00,0.00,-0.19,-16.99,92
25.2485,20.00,0.00,0.00,-0.19,-16.99,92
25.2583,20.00,0.00,0.00,-0.19,-16.99,92
25.2790,20.00,0.00,0.00,-0.19,-16.99,92
25.2893,20.00,0.00,0.00,-0.19,-16.99,92
25.3071,20.00,0.00,0.00,-0.19,-16.99,92
25.3149,20.00,0.00,0.00,-0.19,-16.99,92
25.3238,20.00,0.00,0.00,-0.19,-16.99,92
25.3355,20.00,0.00,0.00,-0.19,-16.99,92
25.3440,20.00,0.00,0.00,-0.19,-16.99,92
25.3531,20.00,0.00,0.00,-0.19,-16.99,93
25.3633,20.00,0.00,0.00,-0.19,-16.99,93
25.3736,20.00,0.00,0.00,-0.19,-16.99,93
25.3821,20.00,0.00,0.00,-0.19,-16.99,93
25.3912,20.00,0.00,0.00,-0.19,-16.99,93
25.4018,20.00,0.00,0.00,-0.19,-16.99,93
25.4100,20.00,0.00,0.00,-0.19,-16.99,93
25.4186,20.00,0.00,0.00,-0.19,-16.99,94
25.4286,20.00,0.00,0.00,-0.19,-16.99,94
25.4373,20.00,0.00,0.00,-0.19,-16.99,94
25.4458,20.00,0.00,0.00,-0.19,-16.99,94
25.4547,20.00,0.00,0.00,-0.19,-16.99,94
25.4650,20.00,0.00,0.00,-0.19,-16.99,94
25.4735,20.00,0.00,0.00,-0.19,-16.99,94
25.4820,20.00,0.00,0.00,-0.19,-16.99,95
25.4917,20.00,0.00,0.00,-0.19,-16.99,95
25.5020,20.00,0.00,0.00,-0.19,-16.99,95
25.5117,20.00,0.00,0.00,-0.19,-16.99,95
25.5207,20.00,0.00,0.00,-0.19,-16.99,95
25.5309,20.00,0.00,0.00,-0.19,-16.99,95
25.5483,20.00,0.00,0.00,-0.19,-16.99,95
25.5582,20.00,0.00,0.00,-0.19,-16.99,95
25.5691,20.00,0.00,0.00,-0.19,-16.99,95
25.6186,20.00,0.00,0.00,-0.19,-16.99,94
25.6284,20.00,0.00,0.00,-0.19,-16.99,94
25.6400,20.00,0.00,0.00,-0.19,-16.99,94
25.6580,20.00,0.00,0.00,-0.19,-16.99,94
25.6674,20.00,0.00,0.00,-0.19,-16.99,94
25.6764,20.00,0.00,0.00,-0.19,-16.99,94
25.6871,20.00,0.00,0.00,-0.19,-16.99,94
25.6967,20.00,0.00,0.00,-0.19,-16.99,94
25.7076,20.00,0.00,0.00,-0.19,-16.99,94
25.7174,20.00,0.00,0.00,-0.19,-16.99,94
25.7254,20.00,0.00,0.00,-0.19,-16.99,94
25.7334,20.00,0.00,0.00,-0.19,-16.99,95
25.7432,20.00,0.00,0.00,-0.19,-16.99,95
25.7527,20.00,0.00,0.00,-0.19,-16.99,95
25.7606,20.00,0.00,0.00,-0.19,-16.99,95
25.7695,20.00,0.00,0.00,-0.19,-16.99,95
25.7807,20.00,0.00,0.00,-0.19,-16.99,95
25.8017,20.00,0.00,0.00,-0.19,-16.99,95
25.8109,20.00,0.00,0.00,-0.19,-16.99,95
25.8284,20.00,0.00,0.00,-0.19,-16.99,94
25.8385,20.00,0.00,0.00,-0.19,-16.99,95
25.8528,20.00,0.00,0.00,-0.19,-16.99,94
25.8678,20.00,0.00,0.00,-0.19,-16.99,94
25.8768,20.00,0.00,0.00,-0.19,-16.99,94
25.8868,20.00,0.00,0.00,-0.19,-16.99,94
25.9045,20.00,0.00,0.00,-0.19,-16.99,94
25.9143,20.00,0.00,0.00,-0.19,-16.99,94
25.9357,20.00,0.00,0.00,-0.19,-16.99,93
25.9447,20.00,0.00,0.00,-0.19,-16.99,94
25.9575,20.00,0.00,0.00,-0.19,-16.99,93
25.9723,20.00,0.00,0.00,-0.19,-16.99,93
25.9826,20.00,0.00,0.00,-0.19,-16.99,93
25.9993,20.00,0.00,0.00,-0.19,-16.99,93
26.0083,20.00,0.00,0.00,-0.19,-16.99,93
26.0182,20.00,0.00,0.00,-0.19,-16.99,93
26.0280,20.00,0.00,0.00,-0.19,-16.99,93
26.0360,20.00,0.00,0.00,-0.19,-16.99,94
26.0451,20.00,0.00,0.00,-0.19,-16.99,94
26.0543,20.00,0.00,0.00,-0.19,-16.99,94
26.0675,20.00,0.00,0.00,-0.19,-16.99,94
26.0772,20.00,0.00,0.00,-0.19,-16.99,94
26.0869,20.00,0.00,0.00,-0.19,-16.99,94
26.0973,20.00,0.00,0.00,-0.19,-16.99,94
26.1969,20.00,0.00,0.00,-0.19,-16.99,93
26.2076,20.00,0.04,-0.02,-0.15,-17.01,93
26.2173,20.00,0.00,0.00,-0.15,-17.01,93
26.2264,20.00,0.00,0.01,-0.15,-17.00,93
26.2376,20.00,0.00,0.03,-0.15,-16.97,93
26.2450,20.00,-0.01,0.02,-0.16,-16.95,94
26.2543,20.00,0.00,0.01,-0.16,-16.94,94
26.2691,20.00,0.02,0.08,-0.14,-16.86,93
26.2794,20.00,0.02,0.11,-0.13,-16.76,94
26.2996,20.00,-0.12,-0.13,-0.25,-16.89,93
26.3137,20.00,-0.04,-0.01,-0.29,-16.89,93
26.3233,20.00,0.00,-0.01,-0.29,-16.90,93
26.3560,20.00,0.35,0.01,0.06,-16.89,92
26.3731,20.00,0.01,0.14,0.08,-16.76,92
26.3924,20.00,0.07,0.04,0.14,-16.72,92
26.4112,20.00,-0.47,0.46,-0.33,-16.26,91
26.4239,20.00,-0.11,0.16,-0.44,-16.10,91
26.4429,20.00,0.16,0.26,-0.28,-15.84,91
26.4537,20.00,0.01,0.25,-0.28,-15.59,91
26.4650,20.00,-0.10,0.35,-0.38,-15.25,91
26.4807,20.00,-0.27,0.51,-0.65,-14.74,90
26.4907,20.00,-0.30,0.33,-0.96,-14.41,90
26.5016,20.00,-0.16,0.33,-1.12,-14.08,90
26.5104,20.00,-0.17,0.45,-1.29,-13.63,91
26.5190,20.00,-0.12,0.33,-1.42,-13.30,91
26.5303,20.00,-0.10,0.23,-1.52,-13.07,91
26.5408,20.00,-0.08,0.21,-1.60,-12.86,91
26.5488,20.00,-0.07,0.19,-1.66,-12.67,91
26.5585,20.00,-0.09,0.23,-1.75,-12.44,91
26.5725,20.00,-0.09,0.26,-1.84,-12.18,91
26.5811,20.00,-0.15,0.31,-1.99,-11.87,91
26.5902,20.00,-0.11,0.19,-2.10,-11.68,92
26.6010,20.00,-0.09,0.13,-2.19,-11.55,92
26.6110,20.00,-0.09,0.14,-2.28,-11.41,92
26.6206,20.00,-0.04,0.10,-2.33,-11.31,92
26.6328,20.00,-0.02,0.08,-2.34,-11.22,92
26.6433,20.00,0.00,0.06,-2.34,-11.16,92
26.6546,20.00,0.03,0.06,-2.31,-11.10,92
26.6634,20.00,0.04,0.03,-2.27,-11.07,92
26.6741,20.00,0.03,0.02,-2.24,-11.05,92
26.6855,20.00,0.04,0.01,-2.20,-11.04,92
26.6955,20.00,0.07,0.03,-2.13,-11.01,92
26.7037,20.00,0.03,0.02,-2.11,-10.99,92
26.7129,20.00,0.00,0.02,-2.11,-10.97,92
26.7224,20.00,0.00,0.00,-2.11,-10.97,93
26.7387,20.00,0.00,-0.01,-2.11,-10.98,92
26.7471,20.00,0.00,-0.01,-2.11,-10.99,92
26.8223,20.00,0.01,0.00,-2.10,-10.99,92
26.8328,20.00,0.19,0.03,-1.91,-10.95,92
26.8428,20.00,0.06,0.00,-1.85,-10.95,92
26.9173,20.00,0.05,0.01,-1.81,-10.95,91
26.9270,20.00,0.07,0.01,-1.73,-10.93,91
26.9368,20.00,0.00,0.01,-1.73,-10.92,91
27.0107,20.00,0.00,0.01,-1.73,-10.91,90
27.0190,20.00,0.00,0.01,-1.73,-10.90,91
27.0899,20.00,0.00,0.00,-1.73,-10.90,90
27.0995,20.00,0.00,0.00,-1.73,-10.90,90
27.1192,20.00,0.00,0.00,-1.73,-10.90,90
27.1281,20.00,0.00,0.00,-1.73,-10.90,90
27.1385,20.00,0.00,0.00,-1.73,-10.90,90
27.1600,20.00,0.00,0.00,-1.73,-10.90,90
27.1689,20.00,0.00,0.00,-1.73,-10.90,90
27.1830,20.00,0.00,0.00,-1.73,-10.90,90
27.2008,20.00,0.00,0.00,-1.73,-10.90,89
27.2233,20.00,0.00,0.00,-1.73,-10.90,89
27.2353,20.00,0.00,0.00,-1.73,-10.90,89
27.2438,20.00,0.00,0.00,-1.73,-10.90,89
27.2532,20.00,0.00,0.00,-1.73,-10.90,89
27.2648,20.00,0.00,0.00,-1.73,-10.90,89
27.2765,20.00,0.00,0.00,-1.73,-10.90,89
27.2858,20.00,0.00,0.00,-1.73,-10.90,89
27.2938,20.00,0.00,0.00,-1.73,-10.90,90
27.3030,20.00,0.00,0.00,-1.73,-10.90,90
27.3296,20.00,0.00,0.00,-1.73,-10.90,89
27.3452,20.00,0.00,0.00,-1.73,-10.90,89
27.3549,20.00,0.00,0.00,-1.73,-10.90,89
27.3651,20.00,0.00,0.00,-1.73,-10.90,89
27.3745,20.00,0.00,0.00,-1.73,-10.90,89
27.3931,20.00,0.00,0.00,-1.73,-10.90,89
27.4109,20.00,0.00,0.00,-1.73,-10.90,89
27.4349,20.00,0.00,0.00,-1.73,-10.90,88
27.5495,20.00,0.00,0.00,-1.73,-10.90,87
27.5582,20.00,0.00,0.00,-1.73,-10.90,88
27.5688,20.00,0.00,0.00,-1.73,-10.90,88
27.6019,20.00,0.00,0.00,-1.73,-10.90,87
27.6102,20.00,0.00,0.00,-1.73,-10.90,88
27.6186,20.00,0.00,0.00,-1.73,-10.90,88
27.6276,20.00,0.00,0.00,-1.73,-10.90,88
27.6490,20.00,0.00,0.00,-1.73,-10.90,88
27.6571,20.00,0.00,0.00,-1.73,-10.90,88
27.6690,20.00,0.00,0.00,-1.73,-10.90,88
27.6850,20.00,0.00,0.00,-1.73,-10.90,88
27.6949,20.00,0.00,0.00,-1.73,-10.90,88
27.7064,20.00,0.00,0.00,-1.73,-10.90,88
27.7182,20.00,0.00,0.00,-1.73,-10.90,88
27.7298,20.00,0.00,0.00,-1.73,-10.90,88
27.7375,20.00,0.00,0.00,-1.73,-10.90,88
27.7468,20.00,0.00,0.00,-1.73,-10.90,88
27.7577,20.00,0.00,0.00,-1.73,-10.90,88
27.7661,20.00,0.00,0.00,-1.73,-10.90,89
27.7742,20.00,0.00,0.00,-1.73,-10.90,89
27.7835,20.00,0.00,0.00,-1.73,-10.90,89
27.7984,20.00,0.00,0.00,-1.73,-10.90,89
27.8090,20.00,0.00,0.00,-1.73,-10.90,89
27.8627,20.00,0.00,0.00,-1.73,-10.90,88
27.9377,20.00,0.00,0.00,-1.73,-10.90,88
27.9460,20.00,0.00,0.00,-1.73,-10.90,88
27.9560,20.00,0.00,0.00,-1.73,-10.90,88
27.9763,20.00,0.00,0.00,-1.73,-10.90,88
27.9858,20.00,0.00,0.00,-1.73,-10.90,88
28.0043,20.00,0.00,0.00,-1.73,-10.90,87
28.0152,20.00,0.00,0.00,-1.73,-10.90,87
28.0341,20.00,0.00,0.00,-1.73,-10.90,87
28.0441,20.00,0.00,0.00,-1.73,-10.90,87
28.1751,20.00,0.00,0.00,-1.73,-10.90,86
28.1828,20.00,0.00,0.00,-1.73,-10.90,87
28.1965,20.00,0.00,0.00,-1.73,-10.90,87
28.2075,20.00,0.00,0.00,-1.73,-10.90,87
28.2156,20.00,0.00,0.00,-1.73,-10.90,87
28.2247,20.00,0.00,0.00,-1.73,-10.90,87
28.2357,20.00,0.00,0.00,-1.73,-10.90,87
28.2457,20.00,0.00,0.00,-1.73,-10.90,88
28.2635,20.00,0.00,0.00,-1.73,-10.90,87
28.2819,20.00,0.00,0.00,-1.73,-10.90,87
28.2977,20.00,0.00,0.00,-1.73,-10.90,87
28.3082,20.00,0.00,0.00,-1.73,-10.90,87
28.3274,20.00,0.00,0.00,-1.73,-10.90,86
28.3388,20.00,0.00,0.00,-1.73,-10.90,86
28.3550,20.00,0.00,0.00,-1.73,-10.90,86
28.3645,20.00,0.00,0.00,-1.73,-10.90,86
28.3737,20.00,0.00,0.00,-1.73,-10.90,87
28.3855,20.00,0.00,0.00,-1.73,-10.90,87
28.3980,20.00,0.00,0.00,-1.73,-10.90,86
28.4069,20.00,0.00,0.00,-1.73,-10.90,87
28.4195,20.00,0.00,0.00,-1.73,-10.90,87
28.4420,20.00,0.00,0.00,-1.73,-10.90,86
28.4630,20.00,0.00,0.00,-1.73,-10.90,86
28.4724,20.00,0.00,0.00,-1.73,-10.90,86
28.4816,20.00,0.00,0.00,-1.73,-10.90,86
28.4910,20.00,0.00,0.00,-1.73,-10.90,86
28.5004,20.00,0.00,0.00,-1.73,-10.90,87
28.5111,20.00,0.00,0.00,-1.73,-10.90,87
28.5210,20.00,0.00,0.00,-1.73,-10.90,87
28.5338,20.00,0.00,0.00,-1.73,-10.90,87
28.5660,20.00,0.00,0.00,-1.73,-10.90,86
28.5739,20.00,0.00,0.00,-1.73,-10.90,87
28.5814,20.00,0.00,0.00,-1.73,-10.90,87
28.5915,20.00,0.00,0.00,-1.73,-10.90,87
28.6394,20.00,0.00,0.00,-1.73,-10.90,86
28.7837,20.00,0.00,0.00,-1.73,-10.90,86
28.7914,20.00,0.00,0.00,-1.73,-10.90,86
28.8003,20.00,0.00,0.00,-1.73,-10.90,86
28.8179,20.00,0.00,0.00,-1.73,-10.90,86
28.8287,20.00,0.00,0.00,-1.73,-10.90,86
28.8388,20.00,0.00,0.00,-1.73,-10.90,86
28.8534,20.00,0.00,0.00,-1.73,-10.90,86
28.8620,20.00,0.00,0.00,-1.73,-10.90,86
28.8760,20.00,0.00,0.00,-1.73,-10.90,86
28.8867,20.00,0.00,0.00,-1.73,-10.90,86
28.8970,20.00,0.00,0.00,-1.73,-10.90,86
28.9086,20.00,0.00,0.00,-1.73,-10.90,86
28.9183,20.00,0.00,0.00,-1.73,-10.90,87
28.9257,20.00,0.00,0.00,-1.73,-10.90,87
28.9442,20.00,0.00,0.00,-1.73,-10.90,87
28.9565,20.00,0.00,0.00,-1.73,-10.90,87
28.9699,20.00,0.00,0.00,-1.73,-10.90,87
28.9906,20.00,0.00,0.00,-1.73,-10.90,86
29.0020,20.00,0.00,0.00,-1.73,-10.90,86
29.0127,20.00,0.00,0.00,-1.73,-10.90,86
29.0226,20.00,0.00,0.00,-1.73,-10.90,86
29.0340,20.00,0.00,0.00,-1.73,-10.90,86
29.0449,20.00,0.00,0.00,-1.73,-10.90,86
29.0591,20.00,0.00,0.00,-1.73,-10.90,86
29.0711,20.00,0.00,0.00,-1.73,-10.90,86
29.0884,20.00,0.00,0.00,-1.73,-10.90,86
29.2267,20.00,0.00,0.00,-1.73,-10.90,85
29.2343,20.00,0.00,0.00,-1.73,-10.90,86
29.2440,20.00,0.00,0.00,-1.73,-10.90,86
29.2562,20.00,0.00,0.00,-1.73,-10.90,86
29.2729,20.00,0.00,0.00,-1.73,-10.90,85
29.2876,20.00,0.00,0.00,-1.73,-10.90,85
29.3051,20.00,0.00,0.00,-1.73,-10.90,85
29.3145,20.00,0.00,0.00,-1.73,-10.90,85
29.3308,20.00,0.00,0.00,-1.73,-10.90,85
29.3497,20.00,0.00,0.00,-1.73,-10.90,85
29.3586,20.00,0.00,0.00,-1.73,-10.90,85
29.3679,20.00,0.00,0.00,-1.73,-10.90,85
29.3781,20.00,0.00,0.00,-1.73,-10.90,85
29.3878,20.00,0.00,0.00,-1.73,-10.90,85
29.3971,20.00,0.00,0.00,-1.73,-10.90,86
29.4051,20.00,0.00,0.00,-1.73,-10.90,86
29.4151,20.00,0.00,0.00,-1.73,-10.90,86
29.4260,20.00,0.00,0.00,-1.73,-10.90,86
29.4360,20.00,0.00,0.00,-1.73,-10.90,86
29.4551,20.00,0.00,0.00,-1.73,-10.90,86
29.4645,20.00,0.00,0.00,-1.73,-10.90,86
29.4770,20.00,0.00,0.00,-1.73,-10.90,86
29.4861,20.00,0.00,0.00,-1.73,-10.90,86
29.4964,20.00,0.00,0.00,-1.73,-10.90,86
29.5056,20.00,0.00,0.00,-1.73,-10.90,87
29.5167,20.00,0.00,0.00,-1.73,-10.90,87
29.5272,20.00,0.00,0.00,-1.73,-10.90,87
29.5394,20.00,0.00,0.00,-1.73,-10.90,87
29.5472,20.00,0.00,0.00,-1.73,-10.90,87
29.5581,20.00,0.00,0.00,-1.73,-10.90,87
29.5701,20.00,0.00,0.00,-1.73,-10.90,87
29.5838,20.00,0.00,0.00,-1.73,-10.90,87
29.5984,20.00,0.00,0.00,-1.73,-10.90,87
29.6084,20.00,0.00,0.00,-1.73,-10.90,87
29.6176,20.00,0.00,0.00,-1.73,-10.90,87
29.6273,20.00,0.00,0.00,-1.73,-10.90,87
29.6362,20.00,0.00,0.00,-1.73,-10.90,88
29.6462,20.00,0.00,0.00,-1.73,-10.90,88
29.6574,20.00,0.00,0.00,-1.73,-10.90,88
29.6658,20.00,0.00,0.00,-1.73,-10.90,88
29.6760,20.00,0.00,0.00,-1.73,-10.90,88
29.6879,20.00,0.00,0.00,-1.73,-10.90,88
29.8060,20.00,0.00,0.00,-1.73,-10.90,87
29.8150,20.00,0.00,0.00,-1.73,-10.90,87
29.8277,20.00,0.00,0.00,-1.73,-10.90,87
29.8457,20.00,0.00,0.00,-1.73,-10.90,87
29.8566,20.00,0.00,0.00,-1.73,-10.90,87
29.8679,20.00,0.00,0.00,-1.73,-10.90,87
29.8937,20.00,0.00,0.00,-1.73,-10.90,87
29.9020,20.00,0.00,0.00,-1.73,-10.90,87
29.9102,20.00,0.00,0.00,-1.73,-10.90,87
29.9194,20.00,0.00,0.00,-1.73,-10.90,88
29.9386,20.00,0.00,0.00,-1.73,-10.90,87
